Longitude,Latitude,State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
-86.815,33.553056,1,73,23,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640X at 16.67 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,8704,99,Y,363,365,0,56,,,Certification not required,0,15.38187,9.76857,189,12/27/2023 6:00,107.6,12/27/2023 2:00,96.3,12/27/2023 3:00,95,2/19/2023 18:00,,,,,49.2,41.3,33.5,27.6,19.6,13,6,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",5/20/2024
-87.003611,33.331111,1,73,1005,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,1060,12,N,44,365,0,7700,,,Certification not required,0,6.471321,3.363374,33.6,1/1/2023 0:00,20.6,2/8/2023 0:00,19.6,2/8/2023 2:00,19.2,2/8/2023 4:00,,,,,17.3,15.7,12.1,10.4,8.2,6.1,3,McAdory, ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",5/20/2024
-86.924167,33.499722,1,73,2003,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Thermo Scientific 1405 TEOM - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,8311,95,Y,336,365,0,449,,,Certification not required,0,11.674119,8.123359,116,6/24/2023 0:00,101.7,4/20/2023 5:00,99.8,4/20/2023 6:00,85.7,4/20/2023 4:00,,,,,40.9,33.1,25.2,20.7,15,10,4,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",5/20/2024
-78.89926,42.99813,36,29,1014,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8572,98,Y,356,365,0,186,,,Certification not required,0,8.72577,9.381676,180.2,6/28/2023 16:00,173.1,6/28/2023 15:00,152.9,6/28/2023 14:00,127.1,6/28/2023 2:00,,,,,49.7,34.8,20.9,14.7,10.1,6.9,2.3,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,"Buffalo-Cheektowaga-Niagara Falls, NY",5/20/2024
-86.58816,34.68547,1,89,14,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 VSCC w/No Correction Factor - TEOM Gravimetric 30 deg C,2023,Micrograms/cubic meter (LC),No Events,2151,84,Y,90,107,0,405,,,Certification not required,0,8.797257,5.497012,48.1,3/21/2023 23:00,41.1,3/16/2023 20:00,40.1,3/22/2023 0:00,39.4,3/1/2023 7:00,,,,,28.9,25.8,19.5,15.2,10.9,7.6,3.7,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,"Huntsville, AL",5/20/2024
-110.99644,31.87952,4,19,1030,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8565,98,Y,359,365,0,195,,,Certified,0,3.244834,3.001782,68,4/4/2023 4:00,56,4/4/2023 5:00,43,4/4/2023 3:00,40,4/4/2023 6:00,,,,,11,9,7,6,5,3,0,GREEN VALLEY  -REPLACES SITE 0007 245 W ESPERANZA,601 NORTH LA CANADA DRIVE,Arizona,Pima,Green Valley,"Tucson, AZ",5/20/2024
-110.980134,32.172995,4,19,1032,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8266,94,Y,343,365,0,494,,,Certified,0,5.806799,7.222423,163,4/9/2023 9:00,144,12/31/2023 20:00,118,12/31/2023 23:00,117,10/11/2023 8:00,,,,,32,23,15,11,7,5,1,ROSE ELEMENTARY,710 W. MICHIGAN ST.,Arizona,Pima,Tucson,"Tucson, AZ",5/20/2024
-111.12716,32.38082,4,19,1034,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8154,93,Y,340,365,0,606,,,Certified,0,5.05764,4.560951,93,1/1/2023 0:00,72,12/31/2023 20:00,64,12/31/2023 22:00,57,12/31/2023 23:00,,,,,18,16,12,10,7,5,0,COACHLINE,9597 N. COACHLINE BLVD,Arizona,Pima,Marana,"Tucson, AZ",5/20/2024
-110.965293,32.251843,4,19,1113,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8538,97,Y,358,365,0,222,,,Certified,0,6.759546,6.787331,181,12/31/2023 23:00,174,7/17/2023 0:00,165,12/31/2023 19:00,109,7/4/2023 20:00,,,,,30,22,16,12,8,6,2,GERONIMO,2498 N. GERONIMO,Arizona,Pima,Tucson,"Tucson, AZ",5/20/2024
-121.59135,39.77919,6,7,2002,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1022 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,2595,90,Y,108,120,0,285,,,Certification not required,0,4.360308,4.189613,37,2/2/2023 10:00,21,4/9/2023 8:00,21,4/14/2023 8:00,21,4/21/2023 9:00,,,,,17,15,12,10,7,4,0,Paradise - Theater,"6701 CLARK ROAD, PARADISE",California,Butte,Paradise,"Chico, CA",5/20/2024
-121.60791,39.75786,6,7,2003,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,5315,90,Y,220,245,0,565,,,Certification not required,0,6.745983,4.482974,49.5,8/29/2023 16:00,47,8/29/2023 21:00,45.1,8/29/2023 22:00,44.4,8/29/2023 14:00,,,,,21.2,17.3,14.1,11.6,8.8,6.2,1.9,Paradise-Clark,"5921 Clark Rd, Paradise, CA 95969",California,Butte,Paradise,"Chico, CA",5/20/2024
-121.668811,39.327563,6,7,4001,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8590,98,Y,360,365,0,170,,,Certification not required,0,7.607101,7.924849,137,2/16/2023 6:00,132,11/14/2023 15:00,117,11/14/2023 16:00,92,7/22/2023 7:00,,,,,38,30,21,16,10,6,1,"TRAFFIC, RURAL PAVED ROAD","608 COWEE AVE, GRIDLEY",California,Butte,,"Chico, CA",5/20/2024
-124.20347,41.75613,6,15,7,88502,1,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,7443,85,Y,306,365,0,1307,,,Certification not required,0,7.764611,19.578849,917,8/29/2023 8:00,799,8/29/2023 9:00,473,8/29/2023 7:00,319,8/27/2023 7:00,,,,,47,30,18,14,8,5,2,Crescent City-Crescent Elk School,"994 G Street, Crescent City, CA 95531",California,Del Norte,Crescent City,"Crescent City, CA",5/20/2024
-120.101096,36.198672,6,19,2008,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8561,98,Y,360,365,0,199,,,Certification not required,0,6.575984,5.66256,55,12/25/2023 3:00,53,8/30/2023 9:00,46,7/4/2023 21:00,45,8/30/2023 10:00,,,,,28,24,17,13,9,6,1,Huron,"16875 4th Street Huron, CA 93234",California,Fresno,Huron,"Fresno, CA",5/20/2024
-122.190834,39.53387,6,21,3,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8524,97,Y,355,365,0,236,,,Certification not required,0,6.70847,6.454296,100,8/30/2023 0:00,92,8/30/2023 1:00,91,8/30/2023 2:00,74,8/30/2023 3:00,,,,,31,25,18,13,9,5,1,Willows-Colusa Street,"720 N Colusa Street, Willows",California,Glenn,,,5/20/2024
-119.062613,35.356615,6,29,14,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8560,98,Y,357,365,0,200,,,Certification not required,0,10.8975,8.877425,77.2,12/17/2023 21:00,77,12/17/2023 1:00,76.7,12/17/2023 20:00,76.4,12/16/2023 22:00,,,,,45.4,37.2,27,21.5,14.4,8.8,2.5,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",5/20/2024
-118.860588,34.841567,6,29,2009,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8351,95,Y,349,365,0,409,,,Certification not required,0,5.102622,6.357164,370,8/31/2023 17:00,197,7/7/2023 20:00,85,7/7/2023 21:00,66,7/7/2023 14:00,,,,,17,15,12,10,8,5,0,Lebec,"1277 Beartrap Road Lebec, CA 93243",California,Kern,,"Bakersfield, CA",5/20/2024
-117.85036,34.14435,6,37,16,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8685,99,Y,364,365,0,75,,,Certification not required,0,8.148946,10.239926,317,7/5/2023 0:00,282.3,7/4/2023 22:00,281.7,7/4/2023 23:00,259.3,7/5/2023 1:00,,,,,26.8,24,20.4,16.8,11,6.7,0.9,Glendora,"840 LAUREL, GLENDORA",California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",5/20/2024
-118.53276,34.19925,6,37,1201,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8210,94,Y,343,365,0,550,,,Certification not required,0,11.215164,6.44828,72,12/31/2023 23:00,67.3,12/31/2023 22:00,63.2,7/4/2023 20:00,62.8,12/25/2023 2:00,,,,,31.9,27.5,22.6,19.2,14.1,10.1,4.4,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",5/20/2024
-118.205,33.901389,6,37,1302,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8466,97,Y,353,365,0,294,,,Certification not required,0,12.383605,9.466066,225.9,7/4/2023 20:00,189.7,12/25/2023 0:00,176.3,12/25/2023 1:00,154.2,12/24/2023 23:00,,,,,41.2,34.5,27.9,22.7,15.6,10.5,4.2,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",5/20/2024
-118.363036,34.181977,6,37,4010,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8704,99,Y,365,365,0,56,,,Certification not required,0,9.859145,6.501733,90.7,12/31/2023 23:00,78.5,7/5/2023 9:00,71.3,7/5/2023 10:00,68.9,7/5/2023 4:00,,,,,29.6,26.3,21.5,18.1,12.8,8.9,2.9,North Hollywood (NOHO),10659 W. Delano Street,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",5/20/2024
-118.5284,34.38344,6,37,6012,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8279,95,Y,346,365,0,481,,,Certification not required,0,9.119072,5.170984,134.6,6/28/2023 6:00,47.7,7/4/2023 21:00,45,7/5/2023 0:00,44.6,7/5/2023 11:00,,,,,23.5,21.2,18.2,15.8,11.8,8.4,3.5,Santa Clarita,"22224 PLACERITA CANYON RD, SANTA CLARITA",California,Los Angeles,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",5/20/2024
-119.587094,37.748707,6,43,1001,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8476,97,Y,355,365,0,284,,,Certification not required,0,10.220033,27.711614,939,7/15/2023 0:00,753,7/14/2023 23:00,614,7/15/2023 5:00,489,7/14/2023 2:00,,,,,103,69,38,20,9,5,0,Yosemite NP-Yosemite Village Vistor Center,Yosemite NP-Yosemite Village Vistor Center,California,Mariposa,Yosemite Valley,,5/20/2024
-120.184592,39.32783,6,57,1001,88502,5,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,7912,90,Y,329,365,0,845,,,Certification not required,0,6.627528,5.000206,98,3/21/2023 8:00,68,3/3/2023 21:00,64,11/8/2023 18:00,62,11/8/2023 19:00,,,,,25,20,15,11,8,6,2,Truckee-Fire Station,"FS-10049 DONNER PASS RD, TRUCKEE",California,Nevada,Truckee,"Truckee-Grass Valley, CA",8/5/2024
-120.953832,39.100174,6,61,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8603,98,Y,360,365,0,157,,,Certification not required,0,6.601069,4.655998,43,10/28/2023 11:00,41,10/20/2023 14:00,38,7/3/2023 12:00,37,10/20/2023 15:00,,,,,22,19,15,12,9,6,1,Colfax-City Hall,"CITY HALL-33 S MAIN ST, COLFAX",California,Placer,Colfax,"Sacramento--Roseville--Arden-Arcade, CA",5/20/2024
-120.148833,39.166017,6,61,1004,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8599,98,Y,359,365,0,161,,,Certification not required,0,4.60007,4.397493,71,11/10/2023 11:00,61,10/24/2023 17:00,58,11/12/2023 5:00,50,10/24/2023 18:00,,,,,18,15,11,9,7,4,0,Tahoe City-Fairway Drive,"221 Fairway Drive, Tahoe City, CA 96145",California,Placer,Tahoe City,"Sacramento--Roseville--Arden-Arcade, CA",5/20/2024
-121.338353,38.867937,6,61,2003,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8604,98,Y,359,365,0,156,,,Certification not required,0,6.255811,6.425188,121,1/8/2023 1:00,111,1/10/2023 5:00,64,1/8/2023 2:00,58,7/4/2023 22:00,,,,,30,24,18,14,9,5,0,Lincoln-2885 Moore Road,"2885 MOORE ROAD, LINCOLN, CA 95648",California,Placer,Lincoln,"Sacramento--Roseville--Arden-Arcade, CA",5/20/2024
-121.227848,40.309644,6,63,1007,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8102,92,Y,338,365,0,658,,,Certification not required,0,6.830536,9.223877,135,2/4/2023 0:00,112,11/21/2023 20:00,96,2/8/2023 21:00,90,2/8/2023 20:00,,,,,43,34,24,18,9,4,0,Chester-222 First Ave," 222 FIRST AVENUE, CHESTER, CA 96020",California,Plumas,Chester,,5/20/2024
-116.85841,33.92086,6,65,12,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8399,96,Y,351,365,0,361,,,Certification not required,0,9.827932,8.964185,336.5,7/15/2023 2:00,231,7/15/2023 3:00,212.9,7/15/2023 1:00,189.3,7/15/2023 0:00,,,,,29.3,25.2,21,18,12.6,8.6,2.9,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-117.072202,33.583018,6,65,16,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8660,99,Y,362,365,0,100,,,Certification not required,0,8.824873,4.767307,74.7,7/31/2023 12:00,72.3,7/31/2023 10:00,69.5,7/31/2023 11:00,57.6,7/31/2023 13:00,,,,,22.3,20,17.1,14.4,11.3,8.3,3.6,Temecula,"33700 Borel Road, Winchester, CA 92596",California,Riverside,,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-117.33098,33.67649,6,65,9001,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8647,99,Y,363,365,0,113,,,Certification not required,0,5.934578,5.449502,68.7,12/11/2023 7:00,61.8,7/31/2023 11:00,59.2,7/31/2023 10:00,45.7,7/31/2023 9:00,,,,,22.3,19.6,15.9,12.7,8.7,5.3,-0.1,Lake Elsinore,"506 W FLINT ST, LAKE ELSINORE",California,Riverside,Lake Elsinore,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-117.27235,34.2431,6,71,5,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1022 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8694,99,Y,364,365,0,66,,,Certification not required,0,6.877686,5.811281,75.6,2/14/2023 15:00,70.9,9/12/2023 23:00,48.2,7/31/2023 9:00,45,12/2/2023 20:00,,,,,28.4,23.4,16.8,13.7,9.4,5.8,1.2,Crestline,"LAKE GREGORY-LAKE DR, CRESTLINE",California,San Bernardino,Crestline,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-117.62914,34.10374,6,71,1004,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,2142,98,Y,90,91,0,18,,,Certification not required,0,8.201307,5.207962,34.7,3/4/2023 5:00,31.9,2/5/2023 10:00,31.4,2/5/2023 7:00,30.9,3/4/2023 7:00,,,,,25.2,22,18,14.8,10.9,7.5,2.4,Upland,"1350 SAN BERNARDINO RD., UPLAND",California,San Bernardino,Upland,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-117.49201,34.10002,6,71,2002,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,4393,99,Y,184,184,0,23,,,Certification not required,0,13.60906,13.377533,286.5,7/5/2023 3:00,280.2,7/5/2023 4:00,277,7/5/2023 5:00,274,7/5/2023 6:00,,,,,43.5,35.6,28,23.6,17.6,11.7,3.8,Fontana,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,"Riverside-San Bernardino-Ontario, CA",5/20/2024
-121.442495,37.682635,6,77,3005,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8265,94,Y,349,365,0,495,,,Certification not required,0,4.494374,5.55778,76,7/4/2023 20:00,73,7/4/2023 21:00,61,8/30/2023 7:00,58,6/26/2023 9:00,,,,,26,22,15,10,6,3,-1,Tracy-Airport,"5749 S. TRACY BLVD., TRACY",California,San Joaquin,Tracy,"Stockton-Lodi, CA",5/20/2024
-122.9412,40.73475,6,105,2,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,7067,81,Y,294,365,0,1691,,,Certification not required,0,9.19301,13.705883,148,8/31/2023 10:00,146,8/31/2023 11:00,143,8/29/2023 19:00,137,9/19/2023 18:00,,,,,73,51,30,21,11,5,0,Weaverville-Courthouse,"11 COURT STREET, WEAVERVILLE, CA 96093",California,Trinity,Weaverville,,5/20/2024
-119.055018,36.031831,6,107,2010,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8474,97,Y,354,365,0,286,,,Certification not required,0,9.531508,6.646688,96,10/16/2023 22:00,58,8/30/2023 6:00,48,1/25/2023 21:00,44,2/9/2023 20:00,,,,,31,27,22,18,13,8,2,Porterville,"1839 South Newcomb Street Porterville, CA 93257",California,Tulare,Porterville,"Visalia-Porterville, CA",5/20/2024
-121.7734,38.53445,6,113,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8602,98,Y,360,365,0,158,,,Certification not required,0,6.144699,5.989389,93.3,10/10/2023 9:00,81.7,8/30/2023 4:00,78.5,8/30/2023 5:00,76.9,8/30/2023 3:00,,,,,29.1,23.5,16,12.2,8,4.8,0.9,Davis-UCD Campus,"UC DAVIS-CAMPUS, CAMPBELL ROAD WEST OF HIWAY 113 & SOUTH OF HUTCHISON DRIVE.",California,Yolo,,"Sacramento--Roseville--Arden-Arcade, CA",6/20/2024
-107.62863,37.13678,8,67,7001,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,8467,97,Y,351,365,0,63,,,Certification not required,0,5.64214,15.890611,473.1,9/29/2023 1:00,426.7,9/29/2023 2:00,419.9,9/29/2023 0:00,376.4,9/29/2023 3:00,,,,,33,13,8.4,6.8,5.2,4.1,2.3,UTE 1,1 MI. NE OF IGNACIO ON COUNTY RD. 517,Colorado,La Plata,,"Durango, CO",5/20/2024
-107.870219,37.10258,8,67,7003,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Multiple Methods Used,2023,Micrograms/cubic meter (LC),No Events,7166,82,Y,298,365,0,672,,,Certification not required,0,4.703475,2.831313,59.8,10/17/2023 20:00,53.1,10/17/2023 21:00,49.1,7/3/2023 5:00,41.2,9/29/2023 9:00,,,,,14,11,8.7,7.6,5.7,4.2,2,UTE 3,7571 HWY. 5505,Colorado,La Plata,,"Durango, CO",5/20/2024
